,Data,Nome Natureza,Natureza,Entrada,Saida
2519,2024-12-11,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,55.8
2520,2024-12-11,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,131.8
2521,2024-12-11,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,55.8
2522,2024-12-11,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,150.0
2523,2024-12-11,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,211.6
2524,2024-12-11,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,131.8
2525,2024-12-11,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,72.2
2526,2024-12-11,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,211.6
2527,2024-12-11,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,55.8
2528,2024-12-11,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
2529,2024-12-11,CONDUCAO E TRANSPORTE,21102002.0,0.0,100.0
2530,2024-12-11,MARKETING DIRETO,11101001.0,0.0,0.0
2531,2024-12-11,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
2532,2024-12-11,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
2621,2024-02-12,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
2622,2024-02-12,MARKETING DIRETO,11101001.0,0.0,0.0
2623,2024-02-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,59.99
2624,2024-02-12,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
2625,2024-02-12,TELEFONIA  MOVEL,21103006.0,0.0,264.91
2626,2024-02-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,850.0
2627,2024-02-12,ADIANT. DE LUCRO - MANOEL VIRG,21105011.0,0.0,410.0
2628,2024-02-12,JUROS PAGOS,31103001.0,0.0,6.59
2629,2024-03-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
2630,2024-03-12,IOF,31103006.0,0.0,104.3
2631,2024-03-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,400.0
2632,2024-03-12,TARIFAS BANCARIAS,31103005.0,0.0,30.4
2633,2024-03-12,TARIFAS BANCARIAS,31103005.0,0.0,301.92
2634,2024-03-12,CONDUCAO E TRANSPORTE,21102002.0,0.0,100.0
2635,2024-03-12,CONSULTORIA,21101002.0,0.0,0.0
2636,2024-03-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
2637,2024-03-12,TARIFAS BANCARIAS,31103005.0,0.0,121.6
2638,2024-04-12,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
2639,2024-04-12,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
2640,2024-04-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,300.0
2641,2024-05-12,TELEFONIA  MOVEL,21103006.0,0.0,145.31
2642,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,122.0
2643,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,164.0
2644,2024-06-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,49.2
2645,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,205.0
2646,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,73.8
2647,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,82.0
2648,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,164.0
2649,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,122.0
2650,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,82.0
2651,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,49.2
2652,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,82.0
2653,2024-06-12,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
2654,2024-06-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,49.2
2655,2024-09-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,500.0
2656,2024-09-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,82.5
2657,2024-09-12,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,500.0
2658,2024-09-12,TARIFAS BANCARIAS,31103005.0,0.0,24.07
2659,2024-10-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,360.0
2660,2024-10-12,MARKETING DIRETO,11101001.0,0.0,0.0
2661,2024-10-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,360.0,0.0
2662,2024-10-12,ALUGUEL DE IMOVEIS,21103001.0,0.0,360.0
2663,2024-11-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,250.0
2664,2024-11-12,TARIFAS BANCARIAS,31103005.0,0.0,14.88
2665,2024-12-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,100.0
2666,2024-12-12,TARIFAS BANCARIAS,31103005.0,0.0,288.67
2667,2024-12-12,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,62.9
